File,MAE,RMSE,Pearson_r,Pearson_p,Spearman_rho,Kendall_tau,Cohen_kappa,Cohen_kappa_linear,Cohen_kappa_quadratic
usergrid_ds3.2_zeroshot_v1.csv,3.6970954356846475,4.345073998195259,0.3209373482097342,5.214908977170077e-13,0.29007755057705276,0.2561676960939104,-0.041464201562362524,0.026917900403768513,0.09939882522394383
usergrid_ds3.2_zeroshot_v2.csv,3.12448132780083,4.142683396802256,0.2951593055230553,3.8146720337267804e-11,0.3000551075173952,0.26007033433585364,-0.036412431070053985,0.05452815666823474,0.1468079401389274
usergrid_ds3.2_zeroshot_v3.csv,4.79045643153527,5.557881025514664,0.3069381892332939,5.652708069908978e-12,0.29941638330685566,0.262931971906448,-0.020610142298131073,0.016557956905503768,0.08464873692503216
usergrid_ds3.2_zeroshot_v4.csv,3.6016597510373445,4.269937370176314,0.30692709151381353,5.663117231683243e-12,0.31426049841530296,0.2758824724576878,-0.035180036076977395,0.036589703099881965,0.11453085047350953
